,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,0.603092783505155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,1.3969072164948462,0.603092783505155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922680412371134,0.0,0.0
"(7413, 'dyn2')",4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,4.494845360824741,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,2.180412371134021,0.603092783505155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",35.31185567010309,12.788659793814432,34.31185567010309,34.31185567010309,30.574742268041238,14.57216494845361,14.57216494845361,13.061855670103093,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,4.355670103092784,2.8969072164948453,0.695876288659794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835051546391753,0.0,0.0
"(7537, 'dyn1')",35.31185567010309,12.788659793814432,34.31185567010309,34.31185567010309,30.574742268041238,14.57216494845361,14.57216494845361,13.061855670103093,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,3.6082474226804124,1.396907216494845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061855670103093,0.0,0.0
"(7537, 'dyn2')",35.31185567010309,12.788659793814432,34.31185567010309,34.31185567010309,30.574742268041238,14.57216494845361,14.57216494845361,13.061855670103093,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,4.355670103092784,1.396907216494845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061855670103093,0.0,0.0
"(7537, 'dyn3')",35.31185567010309,12.788659793814432,34.31185567010309,34.31185567010309,30.574742268041238,14.57216494845361,14.57216494845361,13.061855670103093,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,6.097938144329897,3.5051546391752573,1.3453608247422681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4226804123711339,0.0,0.0
"(9689, 'dyne')",16.13659793814433,11.048969072164946,12.177835051546392,10.301546391752575,7.595360824742269,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,4.963917525773196,3.427835051546392,1.2525773195876289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",16.13659793814433,11.048969072164946,12.177835051546392,10.301546391752575,7.595360824742269,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,4.963917525773196,3.427835051546392,1.829896907216495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",16.13659793814433,11.048969072164946,12.177835051546392,10.301546391752575,7.595360824742269,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,5.824742268041237,4.283505154639175,2.608247422680413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788659793814433,0.0,0.0
"(9689, 'dyn3')",16.13659793814433,11.048969072164946,12.177835051546392,10.301546391752575,7.595360824742269,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,6.65721649484536,5.79639175257732,4.940721649484537,2.510309278350516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788659793814433,0.0,0.0
