BID,Nearest_FID,N,M,block_M
1000515,7413,0,0.0,0.0412371134020619
1001514,7537,1,0.881443298969072,0.876288659793814
1001515,7537,1,0.371134020618557,0.577319587628866
1002514,7537,1,0.855670103092783,0.891752577319588
1003514,7537,1,0.938144329896907,0.989690721649485
1003515,7537,1,0.38659793814433,0.731958762886598
1004515,7537,1,0.412371134020619,0.855670103092783
1005514,7537,1,0.948453608247423,0.984536082474227
1005515,7413,0,0.0,0.0927835051546392
1006514,7537,1,0.88659793814433,0.88659793814433
1006515,7537,0,0.0,0.164948453608247
1007515,7537,0,0.0,0.103092783505155
1008514,7537,1,0.896907216494845,0.95360824742268
1008515,7537,0,0.0,0.329896907216495
1008516,9689,1,0.45360824742268,0.391752577319588
1009515,7537,1,0.556701030927835,0.742268041237113
1009516,9689,0,0.0,0.247422680412371
1010514,7537,1,0.994845360824742,0.920103092783505
1010515,7537,1,0.536082474226804,0.752577319587629
1011514,7537,1,0.907216494845361,0.793814432989691
1011515,7537,1,0.396907216494845,0.649484536082474
1011516,9689,0,0.0,0.835051546391753
1012514,7537,1,0.912371134020619,0.824742268041237
1012515,7537,0,0.0,0.324742268041237
1012516,9689,0,0.0,0.783505154639175
1013514,7537,1,0.845360824742268,0.920103092783505
1013515,7537,1,0.335051546391753,0.525773195876289
1013516,9689,0,0.0,0.814432989690722
1014514,7537,1,0.943298969072165,0.896907216494845
1014515,7537,0,0.0,0.175257731958763
1014516,9689,1,0.809278350515464,0.943298969072165
1015515,7413,0,0.0,0.0876288659793814
1015516,9689,1,0.850515463917526,0.912371134020619
1016514,7537,1,0.974226804123711,0.974226804123711
1016515,7413,0,0.0,0.0360824742268041
1016516,9689,0,0.0,0.804123711340206
1017514,7537,1,0.835051546391753,0.798969072164949
1017515,7413,0,0.0,0.0154639175257732
1017516,9689,1,0.922680412371134,0.747422680412371
1018514,7537,1,0.798969072164949,0.819587628865979
1018515,7413,0,0.0,0.170103092783505
1018516,9689,0,0.0,0.154639175257732
1019514,7537,1,0.989690721649485,0.979381443298969
1019515,7413,0,0.0,0.13659793814433
1019516,9689,0,0.0,0.0515463917525773
1020514,7537,1,0.958762886597938,0.860824742268041
1020515,7413,0,0.0,0.376288659793814
1020516,9689,0,0.0,0.211340206185567
1021514,7537,1,0.891752577319588,0.948453608247423
1021515,7413,0,0.0,0.355670103092784
1022515,7413,0,0.0,0.309278350515464
1023514,7537,1,0.984536082474227,0.969072164948454
1023515,7413,0,0.0,0.193298969072165
1024514,7537,1,0.963917525773196,0.902061855670103
1024515,7413,0,0.0,0.262886597938144
1024516,9689,0,0.0,0.850515463917526
1025514,7537,1,0.95360824742268,0.845360824742268
1025515,7413,0,0.0,0.345360824742268
1025516,9689,1,0.649484536082474,0.72680412371134
1026514,7537,1,0.871134020618557,0.927835051546392
1026515,7413,0,0.0,0.22680412371134
1026516,9689,0,0.0,0.319587628865979
1027515,7413,0,0.0,0.0309278350515464
1027516,9689,0,0.0,0.231958762886598
1028515,7413,0,0.0,0.077319587628866
2000514,7537,1,0.788659793814433,0.809278350515464
2000515,7537,1,0.778350515463918,0.963917525773196
2001514,7537,0,0.0,0.45360824742268
2001515,7537,1,0.793814432989691,0.994845360824742
2002515,7537,1,0.768041237113402,0.907216494845361
2002516,9689,1,0.77319587628866,0.829896907216495
2003514,7537,0,0.0,0.61340206185567
2003515,7537,1,0.752577319587629,0.84020618556701
2003516,9689,1,0.804123711340206,0.881443298969072
2004514,7537,0,0.0,0.608247422680412
2004515,7537,1,0.494845360824742,0.484536082474227
2004516,9689,1,0.783505154639175,0.958762886597938
2005514,7537,0,0.0,0.592783505154639
2005515,7537,1,0.469072164948454,0.381443298969072
2005516,9689,1,0.814432989690722,0.938144329896907
2006515,7413,0,0.0,0.149484536082474
2006516,9689,0,0.0,0.314432989690722
2007515,7413,1,0.304123711340206,0.360824742268041
2007516,9689,1,0.639175257731959,0.551546391752577
2008515,7413,1,0.407216494845361,0.489690721649485
2008516,9689,0,0.0,0.350515463917526
2009514,7537,0,0.0,0.716494845360825
2009515,7413,0,0.0,0.180412371134021
2009516,9689,1,0.515463917525773,0.396907216494845
2010514,7537,0,0.0,0.701030927835051
2010515,7413,0,0.0,0.268041237113402
2010516,9689,0,0.0,0.255154639175258
2011515,7413,0,0.0,0.201030927835052
2011516,9689,1,0.587628865979381,0.675257731958763
2012515,7413,0,0.0,0.255154639175258
2012516,9689,1,0.358247422680412,0.38659793814433
2013515,7413,0,0.0,0.283505154639175
2013516,9689,1,0.628865979381443,0.737113402061856
2014515,7413,0,0.0,0.288659793814433
2015515,7413,0,0.0,0.335051546391753
2016515,7413,0,0.0,0.371134020618557
2016516,9689,0,0.0,0.293814432989691
2017515,7413,0,0.0,0.304123711340206
2017516,9689,0,0.0,0.118556701030928
2018515,7413,0,0.0,0.11340206185567
2018516,9689,0,0.0,0.0206185567010309
2019515,7413,0,0.0,0.365979381443299
2019516,9689,0,0.0,0.0670103092783505
2020515,7413,1,0.56701030927835,0.510309278350515
2020516,9689,0,0.0,0.0103092783505155
2021516,9689,0,0.0,0.237113402061856
2022515,7537,0,0.0,1.0
2022516,9689,1,0.690721649484536,0.670103092783505
2023516,9689,0,0.0,0.13659793814433
2024516,9689,0,0.0,0.0618556701030928
2025516,9689,0,0.0,0.126288659793814
2026516,9689,0,0.0,0.0463917525773196
2027516,9689,0,0.0,0.0051546391752577
2029516,9689,0,0.0,0.15979381443299
2030516,9689,0,0.0,0.206185567010309
2034516,7413,0,0.0,0.0257731958762887
2035516,7413,0,0.0,0.0567010309278351
2036516,7413,0,0.0,0.144329896907216
2037516,7413,0,0.0,0.0979381443298969
2038516,7413,0,0.0,0.126288659793814
2039516,9689,0,0.0,0.219072164948454
2040516,9689,0,0.0,0.185567010309278
2041516,9689,0,0.0,0.0721649484536082
2042516,7413,0,0.0,0.278350515463918
2045516,9689,0,0.0,0.219072164948454
2046516,9689,0,0.0,0.108247422680412
2047516,7413,0,0.0,0.0824742268041237
2048516,7413,0,0.0,0.193298969072165
