,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,2.850515463917526,1.391752577319588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,3.768041237113402,2.850515463917526,2.144329896907217,1.391752577319588,0.737113402061856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn2')",4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,2.144329896907217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,4.4922680412371125,2.822164948453608,1.3608247422680408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,33.91237113402062,32.108247422680414,30.134020618556704,27.43298969072165,24.71907216494846,21.920103092783506,19.358247422680414,16.786082474226806,12.023195876288659,6.65721649484536,2.221649484536082,0.0,0.0
"(7537, 'dyn1')",35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,33.08247422680412,30.134020618556704,27.43298969072165,24.71907216494846,21.920103092783506,19.358247422680414,16.09536082474227,12.791237113402062,9.322164948453608,5.987113402061855,1.546391752577319,0.0,0.0
"(7537, 'dyn2')",35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,33.91237113402062,32.108247422680414,28.319587628865982,24.71907216494846,21.172680412371136,17.750000000000007,14.296391752577318,11.249999999999998,7.471649484536083,4.456185567010308,1.546391752577319,0.0,0.0
"(7537, 'dyn3')",35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,35.74226804123711,32.75773195876289,29.819587628865982,26.927835051546392,22.23453608247423,17.76546391752577,13.461340206185566,9.404639175257731,7.0850515463917505,4.842783505154638,2.721649484536082,0.0,0.0,0.0
"(9689, 'dyne')",16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,14.15979381443299,12.340206185567009,10.814432989690724,8.54639175257732,6.092783505154639,3.6391752577319587,1.345360824742268,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,14.15979381443299,12.340206185567009,10.814432989690724,9.257731958762887,7.804123711340206,6.092783505154639,4.484536082474227,2.8453608247422677,1.345360824742268,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,15.09536082474227,14.15979381443299,12.340206185567009,10.814432989690724,9.257731958762887,7.804123711340206,6.092783505154639,4.484536082474227,2.8453608247422677,1.345360824742268,0.0,0.0,0.0
"(9689, 'dyn3')",16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,16.02319587628866,15.087628865979385,14.15979381443299,13.237113402061857,12.340206185567009,11.479381443298973,10.628865979381445,9.783505154639176,7.314432989690722,4.932989690721651,2.716494845360825,2.0051546391752577,0.0,0.0
