,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,0.190721649484536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,0.958762886597938,0.190721649484536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855670103092783,0.0,0.0
"(7413, 'dyn2')",3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,3.502577319587629,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,1.6984536082474229,0.190721649484536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",31.25,9.95103092783505,30.255154639175263,30.255154639175263,26.50257731958763,11.945876288659795,11.945876288659795,10.90979381443299,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,3.2577319587628883,2.149484536082475,0.427835051546392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041237113402062,0.0,0.0
"(7537, 'dyn1')",31.25,9.95103092783505,30.255154639175263,30.255154639175263,26.50257731958763,11.945876288659795,11.945876288659795,10.90979381443299,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,2.597938144329898,0.9072164948453609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5051546391752582,0.0,0.0
"(7537, 'dyn2')",31.25,9.95103092783505,30.255154639175263,30.255154639175263,26.50257731958763,11.945876288659795,11.945876288659795,10.90979381443299,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,3.2577319587628883,0.9072164948453609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5051546391752582,0.0,0.0
"(7537, 'dyn3')",31.25,9.95103092783505,30.255154639175263,30.255154639175263,26.50257731958763,11.945876288659795,11.945876288659795,10.90979381443299,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,4.958762886597938,2.3505154639175267,0.762886597938145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461340206185567,0.0,0.0
"(9689, 'dyne')",13.899484536082472,9.007731958762887,10.136597938144329,8.177835051546394,5.518041237113403,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,3.074742268041238,2.0721649484536093,0.422680412371134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",13.899484536082472,9.007731958762887,10.136597938144329,8.177835051546394,5.518041237113403,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,3.074742268041238,2.0721649484536093,0.634020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",13.899484536082472,9.007731958762887,10.136597938144329,8.177835051546394,5.518041237113403,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,3.904639175257733,2.8118556701030943,1.237113402061856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788659793814433,0.0,0.0
"(9689, 'dyn3')",13.899484536082472,9.007731958762887,10.136597938144329,8.177835051546394,5.518041237113403,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,4.590206185567011,3.7551546391752586,2.925257731958763,0.8969072164948451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788659793814433,0.0,0.0
