"","Block_y","Tract","BID","Pdamage_avg","inv_dist_avg","Pdamage_PR","Efficiency_PR","SVI_PR_total","metric_sum","metric_PR"
"1",1000,515,1000515,0,0.072008547008547,0.327319587628866,0.0360824742268041,0.585051546391753,0.233247422680412,0.0567010309278351
"2",1001,514,1001514,0.0284718304761905,0.00917516199739331,0.881443298969072,0.788659793814433,0.518041237113402,0.762371134020619,0.917525773195876
"3",1001,515,1001515,3.33333333333333e-08,0.0326619980873618,0.698453608247423,0.216494845360825,0.371134020618557,0.392010309278351,0.319587628865979
"4",1002,514,1002514,0.0728365385714286,0.0115418037162936,0.922680412371134,0.670103092783505,0.577319587628866,0.727319587628866,0.88659793814433
"5",1003,514,1003514,0.109959724,0.00884143165810896,0.963917525773196,0.809278350515464,0.891752577319588,0.872164948453608,0.974226804123711
"6",1003,515,1003515,6.66666666666667e-08,0.0503205128205128,0.724226804123711,0.0670103092783505,1,0.450773195876289,0.412371134020619
"7",1004,515,1004515,1e-07,0.0486333927510398,0.75,0.0876288659793814,0.927835051546392,0.454381443298969,0.417525773195876
"8",1005,514,1005514,0.0971567671428571,0.00857259658436673,0.948453608247423,0.824742268041237,0.88659793814433,0.874226804123711,0.979381443298969
"9",1005,515,1005515,0,0.175769230769231,0.327319587628866,0.00515463917525773,0.984536082474227,0.297680412371134,0.15979381443299
"10",1006,514,1006514,0.0164314377777778,0.00964064976780279,0.850515463917526,0.747422680412371,0.855670103092783,0.8,0.943298969072165
"11",1006,515,1006515,0,0.0352408573901449,0.327319587628866,0.15979381443299,0.646907216494845,0.307474226804124,0.193298969072165
"12",1007,515,1007515,0,0.0353183119648173,0.327319587628866,0.154639175257732,0.185567010309278,0.212628865979381,0.0360824742268041
"13",1008,514,1008514,0.0207039433333333,0.0102477898680011,0.876288659793814,0.72680412371134,0.963917525773196,0.819072164948454,0.948453608247423
"14",1008,515,1008515,0,0.0286507468398688,0.327319587628866,0.268041237113402,0.396907216494845,0.31159793814433,0.201030927835052
"15",1008,516,1008516,1.42857142857143e-08,0.0238114568672664,0.664948453608247,0.335051546391753,0.324742268041237,0.431958762886598,0.365979381443299
"16",1009,515,1009515,0.00357453888888889,0.0347817610565079,0.793814432989691,0.175257731958763,0.907216494845361,0.507216494845361,0.520618556701031
"17",1009,516,1009516,0,0.0223214285714286,0.327319587628866,0.381443298969072,0.360824742268041,0.361082474226804,0.27319587628866
"18",1010,514,1010514,0.0518811116666667,0.00600693223989618,0.907216494845361,1,0.716494845360825,0.915463917525773,1
"19",1010,515,1010515,0.00728075545454545,0.0362940335151289,0.824742268041237,0.144329896907216,0.850515463917526,0.489690721649485,0.474226804123711
"20",1011,514,1011514,0.00719052846153846,0.00638450375419608,0.819587628865979,0.989690721649485,0.22680412371134,0.786082474226804,0.93298969072165
"21",1011,515,1011515,7.5e-08,0.0356215573468301,0.731958762886598,0.149484536082474,0.61340206185567,0.41701030927835,0.335051546391753
"22",1011,516,1011516,0.00837212,0.0171052631578947,0.829896907216495,0.494845360824742,0.494845360824742,0.595360824742268,0.675257731958763
"23",1012,514,1012514,0.0630279872727273,0.00701234201440281,0.917525773195876,0.943298969072165,0.118556701030928,0.770618556701031,0.927835051546392
"24",1012,515,1012515,0,0.0351021527492116,0.327319587628866,0.170103092783505,0.20360824742268,0.223969072164948,0.0412371134020619
"25",1012,516,1012516,1e-07,0.0149253731343284,0.75,0.587628865979381,0.268041237113402,0.572422680412371,0.618556701030928
"26",1013,514,1013514,0.34117112,0.010989010989011,1,0.695876288659794,0.345360824742268,0.71701030927835,0.876288659793814
"27",1013,515,1013515,2e-08,0.0345561880666245,0.670103092783505,0.180412371134021,0.422680412371134,0.375773195876289,0.293814432989691
"28",1013,516,1013516,1e-07,0.0151515151515152,0.75,0.579896907216495,0.621134020618557,0.639175257731959,0.752577319587629
"29",1014,514,1014514,0.040685178,0.00752458453457074,0.88659793814433,0.896907216494845,0.737113402061856,0.861855670103093,0.963917525773196
"30",1014,515,1014515,0,0.0476190476190476,0.327319587628866,0.0927835051546392,0.922680412371134,0.329123711340206,0.22680412371134
"31",1014,516,1014516,0.01835121,0.0166666666666667,0.865979381443299,0.520618556701031,0.948453608247423,0.70979381443299,0.855670103092783
"32",1015,515,1015515,0,0.0384615384615385,0.327319587628866,0.118556701030928,0.463917525773196,0.250257731958763,0.0824742268041237
"33",1015,516,1015516,0.01686409375,0.0160106995313874,0.855670103092783,0.536082474226804,0.902061855670103,0.705154639175258,0.84020618556701
"34",1016,514,1016514,0.174336418333333,0.00780052100192911,0.984536082474227,0.876288659793814,0.664948453608247,0.866494845360825,0.969072164948454
"35",1016,515,1016515,0,0.0792616629210832,0.327319587628866,0.0257731958762887,0.597938144329897,0.230670103092784,0.0515463917525773
"36",1016,516,1016516,1e-07,0.02,0.75,0.427835051546392,0.561855670103093,0.551288659793814,0.592783505154639
"37",1017,514,1017514,6e-08,0.00957800812846684,0.716494845360825,0.757731958762887,0.690721649484536,0.731958762886598,0.902061855670103
"38",1017,515,1017515,0,0.0561557456734087,0.327319587628866,0.0515463917525773,0.195876288659794,0.163144329896907,0.0154639175257732
"39",1017,516,1017516,0.00485039769230769,0.0227723999199427,0.809278350515464,0.365979381443299,0.829896907216495,0.591752577319588,0.664948453608247
