,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,2.567010309278351,1.087628865979382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,3.489690721649485,2.567010309278351,1.829896907216495,1.087628865979382,0.675257731958763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn2')",4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,1.829896907216495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,4.2938144329896915,2.567010309278351,1.087628865979382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,33.675257731958766,31.82474226804124,29.84536082474227,26.984536082474232,24.164948453608254,21.37113402061856,18.711340206185568,16.02061855670103,10.95876288659794,5.81958762886598,1.932989690721649,0.0,0.0
"(7537, 'dyn1')",35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,32.79896907216495,29.84536082474227,26.984536082474232,24.164948453608254,21.37113402061856,18.711340206185568,15.257731958762886,11.79896907216495,8.309278350515466,5.247422680412372,1.40721649484536,0.0,0.0
"(7537, 'dyn2')",35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,33.675257731958766,31.82474226804124,27.938144329896907,24.164948453608254,20.52577319587629,16.979381443298973,13.417525773195877,10.108247422680412,6.5979381443298974,3.871134020618557,1.40721649484536,0.0,0.0
"(7537, 'dyn3')",35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,35.56185567010309,32.577319587628864,29.63917525773196,26.747422680412374,22.030927835051546,17.505154639175256,13.164948453608245,8.963917525773194,6.582474226804124,4.309278350515465,2.268041237113403,0.525773195876289,0.0,0.0
"(9689, 'dyne')",15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,13.371134020618559,11.577319587628867,10.04896907216495,7.796391752577319,5.458762886597937,3.11340206185567,1.04639175257732,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,13.371134020618559,11.577319587628867,10.04896907216495,8.487113402061855,7.064432989690722,5.458762886597937,3.938144329896907,2.345360824742268,1.04639175257732,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,14.242268041237116,13.371134020618559,11.577319587628867,10.04896907216495,8.487113402061855,7.064432989690722,5.458762886597937,3.938144329896907,2.345360824742268,1.04639175257732,0.0,0.0,0.0
"(9689, 'dyn3')",15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,15.164948453608249,14.242268041237116,13.335051546391753,12.448453608247425,11.577319587628867,10.752577319587628,9.940721649484537,9.128865979381443,6.747422680412371,4.458762886597938,2.288659793814433,0.484536082474227,0.0,0.0
