"","Block_y","Tract","BID","Pdamage_avg","inv_dist_avg","Pdamage_PR","Efficiency_PR","SVI_PR_total","metric_sum","metric_PR"
"1",1000,515,1000515,0,0.072008547008547,0.327319587628866,0.0360824742268041,0.585051546391753,0.423711340206186,0.38659793814433
"2",1001,514,1001514,0.0284718304761905,0.00917516199739331,0.881443298969072,0.788659793814433,0.518041237113402,0.644845360824742,0.742268041237113
"3",1001,515,1001515,3.33333333333333e-08,0.0326619980873618,0.698453608247423,0.216494845360825,0.371134020618557,0.405670103092784,0.345360824742268
"4",1002,514,1002514,0.0728365385714286,0.0115418037162936,0.922680412371134,0.670103092783505,0.577319587628866,0.664948453608247,0.762886597938144
"5",1003,514,1003514,0.109959724,0.00884143165810896,0.963917525773196,0.809278350515464,0.891752577319588,0.889690721649484,0.989690721649485
"6",1003,515,1003515,6.66666666666667e-08,0.0503205128205128,0.724226804123711,0.0670103092783505,1,0.758247422680412,0.88659793814433
"7",1004,515,1004515,1e-07,0.0486333927510398,0.75,0.0876288659793814,0.927835051546392,0.724226804123711,0.84020618556701
"8",1005,514,1005514,0.0971567671428571,0.00857259658436673,0.948453608247423,0.824742268041237,0.88659793814433,0.88659793814433,0.984536082474227
"9",1005,515,1005515,0,0.175769230769231,0.327319587628866,0.00515463917525773,0.984536082474227,0.657216494845361,0.75
"10",1006,514,1006514,0.0164314377777778,0.00964064976780279,0.850515463917526,0.747422680412371,0.855670103092783,0.832989690721649,0.963917525773196
"11",1006,515,1006515,0,0.0352408573901449,0.327319587628866,0.15979381443299,0.646907216494845,0.485567010309278,0.505154639175258
"12",1007,515,1007515,0,0.0353183119648173,0.327319587628866,0.154639175257732,0.185567010309278,0.207731958762887,0.0670103092783505
"13",1008,514,1008514,0.0207039433333333,0.0102477898680011,0.876288659793814,0.72680412371134,0.963917525773196,0.898969072164948,1
"14",1008,515,1008515,0,0.0286507468398688,0.327319587628866,0.268041237113402,0.396907216494845,0.357216494845361,0.262886597938144
"15",1008,516,1008516,1.42857142857143e-08,0.0238114568672664,0.664948453608247,0.335051546391753,0.324742268041237,0.394845360824742,0.324742268041237
"16",1009,515,1009515,0.00357453888888889,0.0347817610565079,0.793814432989691,0.175257731958763,0.907216494845361,0.738144329896907,0.860824742268041
"17",1009,516,1009516,0,0.0223214285714286,0.327319587628866,0.381443298969072,0.360824742268041,0.358247422680412,0.27319587628866
"18",1010,514,1010514,0.0518811116666667,0.00600693223989618,0.907216494845361,1,0.716494845360825,0.811340206185567,0.95360824742268
"19",1010,515,1010515,0.00728075545454545,0.0362940335151289,0.824742268041237,0.144329896907216,0.850515463917526,0.704123711340206,0.804123711340206
"20",1011,514,1011514,0.00719052846153846,0.00638450375419608,0.819587628865979,0.989690721649485,0.22680412371134,0.497938144329897,0.512886597938144
"21",1011,515,1011515,7.5e-08,0.0356215573468301,0.731958762886598,0.149484536082474,0.61340206185567,0.544329896907217,0.59020618556701
"22",1011,516,1011516,0.00837212,0.0171052631578947,0.829896907216495,0.494845360824742,0.494845360824742,0.561855670103093,0.623711340206186
"23",1012,514,1012514,0.0630279872727273,0.00701234201440281,0.917525773195876,0.943298969072165,0.118556701030928,0.443298969072165,0.407216494845361
"24",1012,515,1012515,0,0.0351021527492116,0.327319587628866,0.170103092783505,0.20360824742268,0.221649484536082,0.077319587628866
"25",1012,516,1012516,1e-07,0.0149253731343284,0.75,0.587628865979381,0.268041237113402,0.428350515463918,0.391752577319588
"26",1013,514,1013514,0.34117112,0.010989010989011,1,0.695876288659794,0.345360824742268,0.54639175257732,0.605670103092783
"27",1013,515,1013515,2e-08,0.0345561880666245,0.670103092783505,0.180412371134021,0.422680412371134,0.423711340206186,0.381443298969072
"28",1013,516,1013516,1e-07,0.0151515151515152,0.75,0.579896907216495,0.621134020618557,0.638659793814433,0.711340206185567
"29",1014,514,1014514,0.040685178,0.00752458453457074,0.88659793814433,0.896907216494845,0.737113402061856,0.798969072164949,0.927835051546392
"30",1014,515,1014515,0,0.0476190476190476,0.327319587628866,0.0927835051546392,0.922680412371134,0.637628865979382,0.706185567010309
"31",1014,516,1014516,0.01835121,0.0166666666666667,0.865979381443299,0.520618556701031,0.948453608247423,0.84639175257732,0.979381443298969
"32",1015,515,1015515,0,0.0384615384615385,0.327319587628866,0.118556701030928,0.463917525773196,0.367525773195876,0.288659793814433
"33",1015,516,1015516,0.01686409375,0.0160106995313874,0.855670103092783,0.536082474226804,0.902061855670103,0.819587628865979,0.958762886597938
"34",1016,514,1016514,0.174336418333333,0.00780052100192911,0.984536082474227,0.876288659793814,0.664948453608247,0.771134020618557,0.902061855670103
"35",1016,515,1016515,0,0.0792616629210832,0.327319587628866,0.0257731958762887,0.597938144329897,0.429381443298969,0.396907216494845
"36",1016,516,1016516,1e-07,0.02,0.75,0.427835051546392,0.561855670103093,0.572680412371134,0.628865979381443
"37",1017,514,1017514,6e-08,0.00957800812846684,0.716494845360825,0.757731958762887,0.690721649484536,0.709278350515464,0.809278350515464
"38",1017,515,1017515,0,0.0561557456734087,0.327319587628866,0.0515463917525773,0.195876288659794,0.193298969072165,0.0463917525773196
"39",1017,516,1017516,0.00485039769230769,0.0227723999199427,0.809278350515464,0.365979381443299,0.829896907216495,0.73298969072165,0.850515463917526
"40",1018,514,1018514,0.011653895,0.0105684725775948,0.84020618556701,0.706185567010309,0.355670103092784,0.522680412371134,0.54639175257732
"41",1018,515,1018515,0,0.032258064516129,0.327319587628866,0.221649484536082,0.556701030927835,0.443814432989691,0.412371134020619
"42",1018,516,1018516,0,0.029033865101456,0.327319587628866,0.262886597938144,0.286082474226804,0.289690721649485,0.164948453608247
"43",1019,514,1019514,0.0951458825,0.00723631653938559,0.943298969072165,0.912371134020619,0.865979381443299,0.890721649484536,0.994845360824742
"44",1019,515,1019515,0,0.0373925619657625,0.327319587628866,0.134020618556701,0.551546391752577,0.42319587628866,0.376288659793814
"45",1019,516,1019516,0,0.0341689385807033,0.327319587628866,0.190721649484536,0.154639175257732,0.19639175257732,0.0567010309278351
"46",1020,514,1020514,0.014465984,0.00656468208933253,0.845360824742268,0.974226804123711,0.585051546391753,0.714948453608248,0.824742268041237
"47",1020,515,1020515,0,0.0162441389239236,0.327319587628866,0.530927835051546,0.809278350515464,0.657216494845361,0.75
"48",1020,516,1020516,0,0.0339239702866705,0.327319587628866,0.201030927835052,0.711340206185567,0.532474226804124,0.561855670103093
"49",1021,514,1021514,0.1464885,0.00934579439252336,0.974226804123711,0.77319587628866,0.541237113402062,0.674226804123711,0.77319587628866
"50",1021,515,1021515,0,0.0170334547213229,0.327319587628866,0.5,0.793814432989691,0.641752577319588,0.72680412371134
"51",1022,515,1022515,0,0.0204284914666523,0.327319587628866,0.422680412371134,0.65979381443299,0.545876288659794,0.597938144329897
"52",1023,514,1023514,0.118322381666667,0.00764966682012322,0.969072164948454,0.88659793814433,0.721649484536082,0.804123711340206,0.938144329896907
"53",1023,515,1023515,0,0.0243018737468818,0.327319587628866,0.329896907216495,0.139175257731959,0.214948453608247,0.0721649484536082
"54",1024,514,1024514,0.0469199888888889,0.00713965942078587,0.896907216494845,0.927835051546392,0.706185567010309,0.788659793814433,0.922680412371134
"55",1024,515,1024515,0,0.0263190318434676,0.327319587628866,0.283505154639175,0.701030927835051,0.542783505154639,0.582474226804124
"56",1024,516,1024516,1e-07,0.0208333333333333,0.75,0.407216494845361,0.912371134020619,0.778865979381443,0.917525773195876
"57",1025,514,1025514,0.0177574471428571,0.00651385790265306,0.860824742268041,0.979381443298969,0.458762886597938,0.643298969072165,0.731958762886598
"58",1025,515,1025515,0,0.0184104308029099,0.327319587628866,0.463917525773196,0.804123711340206,0.640721649484536,0.719072164948454
"59",1025,516,1025516,6.66666666666667e-08,0.0212830198375989,0.724226804123711,0.402061855670103,0.881443298969072,0.754123711340206,0.876288659793814
"60",1026,514,1026514,0.169851186,0.0107656538516128,0.979381443298969,0.701030927835051,0.448453608247423,0.605154639175258,0.675257731958763
"61",1026,515,1026515,0,0.0335138143450328,0.327319587628866,0.211340206185567,0.871134020618557,0.630412371134021,0.690721649484536
"62",1026,516,1026516,0,0.0224974721941355,0.327319587628866,0.371134020618557,0.95360824742268,0.711855670103093,0.819587628865979
"63",1027,515,1027515,0,0.0491327076198677,0.327319587628866,0.0824742268041237,0.304123711340206,0.264432989690722,0.139175257731959
"64",1027,516,1027516,0,0.0234294965142408,0.327319587628866,0.350515463917526,0.402061855670103,0.37680412371134,0.314432989690722
"65",1028,515,1028515,0,0.0686745245968392,0.327319587628866,0.0412371134020619,0.768041237113402,0.534536082474227,0.56701030927835
"66",2000,514,2000514,0.0001210375,0.0104618513040624,0.768041237113402,0.716494845360825,0.525773195876289,0.612371134020619,0.680412371134021
"67",2000,515,2000515,0.09139247,0.0206811594202898,0.93298969072165,0.417525773195876,0.822164948453608,0.76340206185567,0.891752577319588
"68",2001,514,2001514,0,0.0111389267901493,0.327319587628866,0.680412371134021,0.11340206185567,0.269587628865979,0.149484536082474
"69",2001,515,2001515,0.1042896,0.0249542938687675,0.958762886597938,0.309278350515464,0.974226804123711,0.838144329896907,0.974226804123711
"70",2002,515,2002515,0.0617580533333333,0.0234579431082838,0.912371134020619,0.345360824742268,0.654639175257732,0.644329896907216,0.737113402061856
"71",2002,516,2002516,0.005020818,0.0158009280295695,0.814432989690722,0.54639175257732,0.54639175257732,0.6,0.654639175257732
"72",2003,514,2003514,0,0.00945872244791507,0.327319587628866,0.768041237113402,0.56701030927835,0.559278350515464,0.61340206185567
"73",2003,515,2003515,0.00212658,0.0198305221068345,0.783505154639175,0.438144329896907,0.747422680412371,0.692783505154639,0.798969072164949
"74",2003,516,2003516,0.00037881,0.0230646871686108,0.77319587628866,0.355670103092784,0.958762886597938,0.801030927835052,0.93298969072165
"75",2004,514,2004514,0,0.0171506352087114,0.327319587628866,0.489690721649485,0.518041237113402,0.474226804123711,0.474226804123711
"76",2004,515,2004515,2.72727272727273e-08,0.0229287278958347,0.690721649484536,0.360824742268041,0.237113402061856,0.352577319587629,0.252577319587629
"77",2004,516,2004516,0.09173235875,0.0185258144205958,0.938144329896907,0.458762886597938,0.775773195876289,0.744845360824742,0.871134020618557
"78",2005,514,2005514,0,0.0151515151515152,0.327319587628866,0.579896907216495,0.484536082474227,0.472164948453608,0.463917525773196
"79",2005,515,2005515,1.25e-08,0.0245023269413513,0.65979381443299,0.314432989690722,0.505154639175258,0.497938144329897,0.512886597938144
