"","Block_y","Tract","BID","Pdamage_avg","inv_dist_avg","Pdamage_PR","Efficiency_PR","SVI_PR_total","metric_sum","metric_PR"
"1",1000,515,1000515,0,0.0648656898656898,0.327319587628866,0.0412371134020619,0.585051546391753,0.207216494845361,0.0618556701030928
"2",1001,514,1001514,0.0284718304761905,0,0.881443298969072,0.739690721649485,0.518041237113402,0.723711340206186,0.855670103092783
"3",1001,515,1001515,3.33333333333333e-08,0.00617283950617283,0.698453608247423,0.463917525773196,0.371134020618557,0.492268041237113,0.412371134020619
"4",1002,514,1002514,0.0728365385714286,0,0.922680412371134,0.739690721649485,0.577319587628866,0.743814432989691,0.876288659793814
"5",1003,514,1003514,0.109959724,0,0.963917525773196,0.739690721649485,0.891752577319588,0.814948453608248,0.989690721649485
"6",1003,515,1003515,6.66666666666667e-08,0.0128205128205128,0.724226804123711,0.43298969072165,1,0.604639175257732,0.61340206185567
"7",1004,515,1004515,1e-07,0,0.75,0.739690721649485,0.927835051546392,0.779381443298969,0.927835051546392
"8",1005,514,1005514,0.0971567671428571,0,0.948453608247423,0.739690721649485,0.88659793814433,0.810824742268041,0.979381443298969
"9",1005,515,1005515,0,0.160384615384615,0.327319587628866,0.00515463917525773,0.984536082474227,0.265463917525773,0.170103092783505
"10",1006,514,1006514,0.0164314377777778,0,0.850515463917526,0.739690721649485,0.855670103092783,0.785051546391753,0.943298969072165
"11",1006,515,1006515,0,0.0352408573901449,0.327319587628866,0.128865979381443,0.646907216494845,0.272164948453608,0.185567010309278
"12",1007,515,1007515,0,0.030109978631484,0.327319587628866,0.175257731958763,0.185567010309278,0.207731958762887,0.0695876288659794
"13",1008,514,1008514,0.0207039433333333,0,0.876288659793814,0.739690721649485,0.963917525773196,0.811855670103093,0.984536082474227
"14",1008,515,1008515,0,0.0164136924005345,0.327319587628866,0.376288659793814,0.396907216494845,0.370618556701031,0.337628865979381
"15",1008,516,1008516,1.42857142857143e-08,0.0208960049722227,0.664948453608247,0.298969072164948,0.324742268041237,0.377319587628866,0.350515463917526
"16",1009,515,1009515,0.00357453888888889,0.00654160654160654,0.793814432989691,0.458762886597938,0.907216494845361,0.615463917525773,0.657216494845361
"17",1009,516,1009516,0,0.0223214285714286,0.327319587628866,0.27319587628866,0.360824742268041,0.301546391752577,0.25
"18",1010,514,1010514,0.0518811116666667,0,0.907216494845361,0.739690721649485,0.716494845360825,0.768556701030928,0.90979381443299
"19",1010,515,1010515,0.00728075545454545,0.00606060606060606,0.824742268041237,0.469072164948454,0.850515463917526,0.616494845360825,0.664948453608247
"20",1011,514,1011514,0.00719052846153846,0,0.819587628865979,0.739690721649485,0.22680412371134,0.653092783505155,0.737113402061856
"21",1011,515,1011515,7.5e-08,0.0126201923076923,0.731958762886598,0.438144329896907,0.61340206185567,0.531958762886598,0.494845360824742
"22",1011,516,1011516,0.00837212,0,0.829896907216495,0.739690721649485,0.494845360824742,0.708762886597938,0.835051546391753
"23",1012,514,1012514,0.0630279872727273,0,0.917525773195876,0.739690721649485,0.118556701030928,0.651030927835052,0.731958762886598
"24",1012,515,1012515,0,0.0147058823529412,0.327319587628866,0.417525773195876,0.20360824742268,0.356701030927835,0.309278350515464
"25",1012,516,1012516,1e-07,0,0.75,0.739690721649485,0.268041237113402,0.647422680412371,0.716494845360825
"26",1013,514,1013514,0.34117112,0,1,0.739690721649485,0.345360824742268,0.712886597938144,0.84020618556701
"27",1013,515,1013515,2e-08,0.00952380952380952,0.670103092783505,0.443298969072165,0.422680412371134,0.484536082474227,0.407216494845361
"28",1013,516,1013516,1e-07,0,0.75,0.739690721649485,0.621134020618557,0.718041237113402,0.850515463917526
"29",1014,514,1014514,0.040685178,0,0.88659793814433,0.739690721649485,0.737113402061856,0.768556701030928,0.90979381443299
"30",1014,515,1014515,0,0.0476190476190476,0.327319587628866,0.0824742268041237,0.922680412371134,0.299484536082474,0.237113402061856
"31",1014,516,1014516,0.01835121,0,0.865979381443299,0.739690721649485,0.948453608247423,0.806701030927835,0.974226804123711
"32",1015,515,1015515,0,0.0384615384615385,0.327319587628866,0.108247422680412,0.463917525773196,0.22319587628866,0.0927835051546392
"33",1015,516,1015516,0.01686409375,0,0.855670103092783,0.739690721649485,0.902061855670103,0.795360824742268,0.963917525773196
"34",1016,514,1016514,0.174336418333333,0,0.984536082474227,0.739690721649485,0.664948453608247,0.773711340206186,0.917525773195876
"35",1016,515,1016515,0,0.0792616629210832,0.327319587628866,0.0257731958762887,0.597938144329897,0.200515463917526,0.0489690721649485
"36",1016,516,1016516,1e-07,0,0.75,0.739690721649485,0.561855670103093,0.706185567010309,0.819587628865979
"37",1017,514,1017514,6e-08,0,0.716494845360825,0.739690721649485,0.690721649484536,0.725257731958763,0.860824742268041
"38",1017,515,1017515,0,0.0561557456734087,0.327319587628866,0.0515463917525773,0.195876288659794,0.135567010309278,0.0154639175257732
"39",1017,516,1017516,0.00485039769230769,0.00563186813186813,0.809278350515464,0.474226804123711,0.829896907216495,0.612371134020619,0.644329896907217
"40",1018,514,1018514,0.011653895,0,0.84020618556701,0.739690721649485,0.355670103092784,0.68298969072165,0.783505154639175
"41",1018,515,1018515,0,0.032258064516129,0.327319587628866,0.154639175257732,0.556701030927835,0.269587628865979,0.175257731958763
"42",1018,516,1018516,0,0.029033865101456,0.327319587628866,0.195876288659794,0.286082474226804,0.24020618556701,0.123711340206186
"43",1019,514,1019514,0.0951458825,0,0.943298969072165,0.739690721649485,0.865979381443299,0.805670103092784,0.969072164948454
"44",1019,515,1019515,0,0.0373925619657625,0.327319587628866,0.123711340206186,0.551546391752577,0.25,0.149484536082474
"45",1019,516,1019516,0,0.0341689385807033,0.327319587628866,0.134020618556701,0.154639175257732,0.17680412371134,0.0360824742268041
"46",1020,514,1020514,0.014465984,0,0.845360824742268,0.739690721649485,0.585051546391753,0.729896907216495,0.871134020618557
"47",1020,515,1020515,0,0.0162441389239236,0.327319587628866,0.391752577319588,0.809278350515464,0.462371134020619,0.402061855670103
"48",1020,516,1020516,0,0.0339239702866705,0.327319587628866,0.139175257731959,0.711340206185567,0.291237113402062,0.22680412371134
"49",1021,514,1021514,0.1464885,0,0.974226804123711,0.739690721649485,0.541237113402062,0.746907216494845,0.881443298969072
"50",1021,515,1021515,0,0.0170334547213229,0.327319587628866,0.355670103092784,0.793814432989691,0.437628865979381,0.381443298969072
"51",1022,515,1022515,0,0.0204284914666523,0.327319587628866,0.304123711340206,0.65979381443299,0.379896907216495,0.355670103092784
"52",1023,514,1023514,0.118322381666667,0,0.969072164948454,0.739690721649485,0.721649484536082,0.781958762886598,0.938144329896907
"53",1023,515,1023515,0,0.0243018737468818,0.327319587628866,0.247422680412371,0.139175257731959,0.241752577319588,0.134020618556701
"54",1024,514,1024514,0.0469199888888889,0,0.896907216494845,0.739690721649485,0.706185567010309,0.764432989690722,0.902061855670103
"55",1024,515,1024515,0,0.0263190318434676,0.327319587628866,0.216494845360825,0.701030927835051,0.335567010309278,0.298969072164948
"56",1024,516,1024516,1e-07,0,0.75,0.739690721649485,0.912371134020619,0.776288659793815,0.922680412371134
"57",1025,514,1025514,0.0177574471428571,0,0.860824742268041,0.739690721649485,0.458762886597938,0.707731958762887,0.829896907216495
"58",1025,515,1025515,0,0.0184104308029099,0.327319587628866,0.34020618556701,0.804123711340206,0.430412371134021,0.371134020618557
"59",1025,516,1025516,6.66666666666667e-08,0.0072463768115942,0.724226804123711,0.45360824742268,0.881443298969072,0.593298969072165,0.592783505154639
"60",1026,514,1026514,0.169851186,0,0.979381443298969,0.739690721649485,0.448453608247423,0.729381443298969,0.865979381443299
"61",1026,515,1026515,0,0.0335138143450328,0.327319587628866,0.149484536082474,0.871134020618557,0.329381443298969,0.293814432989691
"62",1026,516,1026516,0,0.0224974721941355,0.327319587628866,0.262886597938144,0.95360824742268,0.413917525773196,0.365979381443299
"63",1027,515,1027515,0,0.0491327076198677,0.327319587628866,0.077319587628866,0.304123711340206,0.172680412371134,0.0309278350515464
"64",1027,516,1027516,0,0.0234294965142408,0.327319587628866,0.252577319587629,0.402061855670103,0.297422680412371,0.231958762886598
"65",1028,515,1028515,0,0.0686745245968392,0.327319587628866,0.0360824742268041,0.768041237113402,0.240721649484536,0.128865979381443
"66",2000,514,2000514,0.0001210375,0,0.768041237113402,0.739690721649485,0.525773195876289,0.702577319587629,0.804123711340206
"67",2000,515,2000515,0.09139247,0,0.93298969072165,0.739690721649485,0.822164948453608,0.794845360824742,0.958762886597938
"68",2001,514,2001514,0,0,0.327319587628866,0.739690721649485,0.11340206185567,0.531958762886598,0.5
"69",2001,515,2001515,0.1042896,0,0.958762886597938,0.739690721649485,0.974226804123711,0.830412371134021,1
"70",2002,515,2002515,0.0617580533333333,0,0.912371134020619,0.739690721649485,0.654639175257732,0.757216494845361,0.891752577319588
"71",2002,516,2002516,0.005020818,0,0.814432989690722,0.739690721649485,0.54639175257732,0.715979381443299,0.845360824742268
"72",2003,514,2003514,0,0,0.327319587628866,0.739690721649485,0.56701030927835,0.622680412371134,0.670103092783505
"73",2003,515,2003515,0.00212658,0,0.783505154639175,0.739690721649485,0.747422680412371,0.75,0.88659793814433
"74",2003,516,2003516,0.00037881,0,0.77319587628866,0.739690721649485,0.958762886597938,0.79020618556701,0.95360824742268
"75",2004,514,2004514,0,0,0.327319587628866,0.739690721649485,0.518041237113402,0.612886597938144,0.649484536082474
"76",2004,515,2004515,2.72727272727273e-08,0.00921336900155898,0.690721649484536,0.448453608247423,0.237113402061856,0.454639175257732,0.396907216494845
"77",2004,516,2004516,0.09173235875,0,0.938144329896907,0.739690721649485,0.775773195876289,0.78659793814433,0.948453608247423
"78",2005,514,2005514,0,0,0.327319587628866,0.739690721649485,0.484536082474227,0.606185567010309,0.628865979381443
"79",2005,515,2005515,1.25e-08,0.0245023269413513,0.65979381443299,0.237113402061856,0.505154639175258,0.375257731958763,0.345360824742268
"80",2005,516,2005516,0.0473461830769231,0,0.902061855670103,0.739690721649485,0.788659793814433,0.781958762886598,0.93298969072165
"81",2006,515,2006515,0,0.0297413793103449,0.327319587628866,0.180412371134021,0.350515463917526,0.243814432989691,0.139175257731959
"82",2006,516,2006516,0,0.0168126602855838,0.327319587628866,0.360824742268041,0.381443298969072,0.358247422680412,0.314432989690722
"83",2007,515,2007515,2.5e-08,0.0267962187061231,0.68298969072165,0.206185567010309,0.242268041237113,0.308762886597938,0.262886597938144
"84",2007,516,2007516,0.00419580428571429,0.0153513133604725,0.804123711340206,0.412371134020619,0.134020618556701,0.435051546391753,0.376288659793814
"85",2008,515,2008515,5e-08,0.0192307692307692,0.706185567010309,0.324742268041237,0.814432989690722,0.498969072164948,0.422680412371134
"86",2008,516,2008516,0,0.0189016076516077,0.327319587628866,0.329896907216495,0.876288659793814,0.438659793814433,0.38659793814433
"87",2009,514,2009514,0,0,0.327319587628866,0.739690721649485,0.979381443298969,0.705154639175258,0.814432989690722
"88",2009,515,2009515,0,0.0375608142765006,0.327319587628866,0.11340206185567,0.783505154639175,0.29020618556701,0.219072164948454
"89",2009,516,2009516,2.22222222222222e-08,0.0165645300307136,0.675257731958763,0.365979381443299,0.15979381443299,0.38659793814433,0.360824742268041
"90",2010,514,2010514,0,0,0.327319587628866,0.739690721649485,0.93298969072165,0.695876288659794,0.793814432989691
"91",2010,515,2010515,0,0.029140101424326,0.327319587628866,0.190721649484536,0.860824742268041,0.352061855670103,0.304123711340206
"92",2010,516,2010516,0,0.0215372096898327,0.327319587628866,0.278350515463918,0.34020618556701,0.300515463917526,0.242268041237113
"93",2011,515,2011515,0,0.0243526240663577,0.327319587628866,0.242268041237113,0.180412371134021,0.246907216494845,0.144329896907216
"94",2011,516,2011516,0.010992513,0.0163409928338083,0.835051546391753,0.38659793814433,0.530927835051546,0.505154639175258,0.43298969072165
"95",2012,515,2012515,0,0.0213071656441714,0.327319587628866,0.288659793814433,0.365979381443299,0.311855670103093,0.27319587628866
"96",2012,516,2012516,0.00134545111111111,0.0246357704897063,0.778350515463918,0.231958762886598,0.077319587628866,0.310309278350515,0.268041237113402
"97",2013,515,2013515,0,0.0188432247461357,0.327319587628866,0.335051546391753,0.247422680412371,0.315979381443299,0.278350515463918
"98",2013,516,2013516,0.044719815,0.0154269456181001,0.891752577319588,0.407216494845361,0.608247422680412,0.544329896907217,0.515463917525773
"99",2014,515,2014515,0,0.0165621031462488,0.327319587628866,0.371134020618557,0.164948453608247,0.321134020618557,0.283505154639175
"100",2015,515,2015515,0,0.0155921387381276,0.327319587628866,0.402061855670103,0.304123711340206,0.367525773195876,0.327319587628866
"101",2016,515,2016515,0,0.0132456140350877,0.327319587628866,0.427835051546392,0.592783505154639,0.440721649484536,0.391752577319588
"102",2016,516,2016516,0,0.0213151927437642,0.327319587628866,0.283505154639175,0.634020618556701,0.362371134020619,0.319587628865979
"103",2017,515,2017515,0,0.0132934833567745,0.327319587628866,0.422680412371134,0.0154639175257732,0.322164948453608,0.288659793814433
"104",2017,516,2017516,0,0.0297319781173506,0.327319587628866,0.185567010309278,0.190721649484536,0.214948453608247,0.0824742268041237
"105",2018,515,2018515,0,0.0260159736903923,0.327319587628866,0.221649484536082,0.0103092783505155,0.200515463917526,0.0489690721649485
"106",2018,516,2018516,0,0.082890564344858,0.327319587628866,0.0206185567010309,0.45360824742268,0.168556701030928,0.0257731958762887
"107",2019,515,2019515,0,0.0163934426229508,0.327319587628866,0.381443298969072,0.994845360824742,0.493298969072165,0.417525773195876
"108",2019,516,2019516,0,0.0739756811815635,0.327319587628866,0.0309278350515464,0.762886597938144,0.23659793814433,0.11340206185567
"109",2020,515,2020515,5.55555555555556e-08,0.0195668176412721,0.711340206185567,0.319587628865979,0.84020618556701,0.502061855670103,0.427835051546392
"110",2020,516,2020516,0,0.0591821119889212,0.327319587628866,0.0463917525773196,0.0309278350515464,0.0994845360824742,0.0103092783505155
"111",2021,516,2021516,0,0.0233441453504479,0.327319587628866,0.257731958762887,0.427835051546392,0.305670103092784,0.257731958762887
"112",2022,515,2022515,0.303130843333333,0,0.994845360824742,0.739690721649485,0.917525773195876,0.826288659793814,0.994845360824742
"113",2022,516,2022516,0.0201294875,0.0198868838511598,0.871134020618557,0.309278350515464,0.757731958762887,0.511340206185567,0.443298969072165
"114",2023,516,2023516,0,0.0494536496168613,0.327319587628866,0.0670103092783505,0.835051546391753,0.272680412371134,0.193298969072165
"115",2024,516,2024516,0,0.0434902295446214,0.327319587628866,0.0927835051546392,0.438144329896907,0.208762886597938,0.077319587628866
"116",2025,516,2025516,0,0.0493621536285608,0.327319587628866,0.0721649484536082,0.775773195876289,0.263917525773196,0.164948453608247
"117",2026,516,2026516,0,0.0872894670688788,0.327319587628866,0.0154639175257732,0.731958762886598,0.221134020618557,0.0876288659793814
"118",2027,516,2027516,0,0.0995397485593564,0.327319587628866,0.0103092783505155,0.0979381443298969,0.0912371134020619,0.00515463917525773
"119",2029,516,2029516,0,0.0374282122372967,0.327319587628866,0.118556701030928,0.680412371134021,0.272680412371134,0.193298969072165
"120",2030,516,2030516,0,0.0223918378170414,0.327319587628866,0.268041237113402,0.0670103092783505,0.239690721649485,0.118556701030928
"121",2034,516,2034516,0,0.040644413305273,0.327319587628866,0.0979381443298969,0.0927835051546392,0.142783505154639,0.0206185567010309
"122",2035,516,2035516,0,0.0470659407138536,0.327319587628866,0.0876288659793814,0.443298969072165,0.206701030927835,0.0567010309278351
"123",2036,516,2036516,0,0.0515469373092371,0.327319587628866,0.0618556701030928,0.938144329896907,0.29020618556701,0.219072164948454
"124",2037,516,2037516,0,0.0406245501180679,0.327319587628866,0.103092783505155,0.536082474226804,0.234536082474227,0.103092783505155
"125",2038,516,2038516,0,0.0338627800986517,0.327319587628866,0.144329896907216,0.414948453608247,0.235051546391753,0.108247422680412
"126",2039,516,2039516,0,0.0321613962603952,0.327319587628866,0.15979381443299,0.621134020618557,0.285567010309278,0.206185567010309
"127",2040,516,2040516,0,0.0302324552533118,0.327319587628866,0.170103092783505,0.510309278350515,0.269587628865979,0.180412371134021
"128",2041,516,2041516,0,0.0524855330801622,0.327319587628866,0.0567010309278351,0.646907216494845,0.228865979381443,0.0979381443298969
"129",2042,516,2042516,0,0.0175438596491228,0.327319587628866,0.345360824742268,0.144329896907216,0.301546391752577,0.25
"130",2045,516,2045516,0,0.02504741978919,0.327319587628866,0.22680412371134,0.286082474226804,0.258762886597938,0.15979381443299
"131",2046,516,2046516,0,0.0269163647463021,0.327319587628866,0.201030927835052,0.108247422680412,0.207731958762887,0.0695876288659794
"132",2047,516,2047516,0,0.0312729450660485,0.327319587628866,0.164948453608247,0.126288659793814,0.189690721649485,0.0412371134020619
"133",2048,516,2048516,0,0.0263921915391041,0.327319587628866,0.211340206185567,0.319587628865979,0.256185567010309,0.154639175257732
"134",2049,516,2049516,0,0.0212854547093678,0.327319587628866,0.293814432989691,0.628865979381443,0.367525773195876,0.327319587628866
"135",2050,516,2050516,0,0.0196078431372549,0.327319587628866,0.314432989690722,0.149484536082474,0.284020618556701,0.201030927835052
"136",2051,516,2051516,0,0.0174031476997579,0.327319587628866,0.350515463917526,0.0567010309278351,0.287113402061856,0.211340206185567
"137",2052,516,2052516,0,0.0158770161290323,0.327319587628866,0.396907216494845,0.335051546391753,0.370618556701031,0.337628865979381
"138",3000,514,3000514,3.33333333333333e-08,0,0.698453608247423,0.739690721649485,0.391752577319588,0.661855670103093,0.757731958762887
"139",3001,514,3001514,0,0,0.327319587628866,0.739690721649485,0.5,0.609278350515464,0.639175257731959
"140",3002,514,3002514,0,0,0.327319587628866,0.739690721649485,0.126288659793814,0.534536082474227,0.505154639175258
"141",3003,514,3003514,0,0,0.327319587628866,0.739690721649485,0.695876288659794,0.648453608247423,0.721649484536082
"142",3005,514,3005514,0.077246455,0,0.927835051546392,0.739690721649485,0.670103092783505,0.76340206185567,0.896907216494845
"143",3006,514,3006514,0,0,0.327319587628866,0.739690721649485,0.72680412371134,0.654639175257732,0.742268041237113
"144",3007,514,3007514,0,0,0.327319587628866,0.739690721649485,0.0876288659793814,0.52680412371134,0.484536082474227
"145",3010,514,3010514,0,0,0.327319587628866,0.739690721649485,0.680412371134021,0.645360824742268,0.70360824742268
