BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,-0.0463917525773196,-0.0463917525773196,-0.0463917525773196,-0.0463917525773196,0.0463917525773196
1001514,7537,-0.871134020618557,-0.871134020618557,-0.871134020618557,-0.871134020618557,0.860824742268041
1001515,7537,-0.443298969072165,-0.443298969072165,-0.443298969072165,-0.443298969072165,0.438144329896907
1002514,7537,0.0,0.0,0.0,0.0,0.88659793814433
1003514,7537,0.0,0.0,0.0,0.0,0.989690721649485
1003515,7537,-0.458762886597938,-0.458762886597938,-0.458762886597938,-0.458762886597938,0.45360824742268
1004515,7537,0.0,0.0,0.0,0.0,0.891752577319588
1005514,7537,0.0,0.0,0.0,0.0,0.984536082474227
1005515,7413,0.0,0.0,0.0,0.0,0.0592783505154639
1006514,7537,0.0,0.0,0.0,0.0,0.93298969072165
1006515,7537,0.0,0.0,0.0,0.0,0.154639175257732
1007515,7537,0.0,0.0,0.0,0.0,0.118556701030928
1008514,7537,0.0,0.0,0.0,0.0,0.974226804123711
1008515,7537,0.0,0.0,0.0,0.0,0.34020618556701
1008516,9689,-0.319587628865979,-0.319587628865979,-0.319587628865979,-0.319587628865979,0.345360824742268
1009515,7537,-0.479381443298969,-0.479381443298969,-0.479381443298969,-0.479381443298969,0.463917525773196
1009516,9689,-0.268041237113402,0.0,-0.268041237113402,-0.268041237113402,0.252577319587629
1010514,7537,0.0,0.0,0.0,0.0,0.927835051546392
1010515,7537,-0.487113402061856,-0.487113402061856,-0.487113402061856,-0.487113402061856,0.474226804123711
1011514,7537,0.0,0.0,0.0,0.0,0.793814432989691
1011515,7537,-0.448453608247423,-0.448453608247423,-0.448453608247423,-0.448453608247423,0.443298969072165
1011516,9689,0.0,0.0,0.0,0.0,0.84020618556701
1012514,7537,0.0,0.0,0.0,0.0,0.798969072164949
1012515,7537,0.0,0.0,0.0,0.0,0.360824742268041
1012516,9689,0.0,0.0,0.0,0.0,0.778350515463918
1013514,7537,0.0,0.0,0.0,0.0,0.871134020618557
1013515,7537,-0.438144329896907,-0.438144329896907,-0.438144329896907,-0.438144329896907,0.427835051546392
1013516,9689,0.0,-0.845360824742268,0.0,0.0,0.829896907216495
1014514,7537,0.0,0.0,0.0,0.0,0.917525773195876
1014515,7537,0.0,0.0,0.0,0.0,0.139175257731959
1014516,9689,0.0,-0.963917525773196,-0.963917525773196,-0.963917525773196,0.963917525773196
1015515,7413,0.0,0.0,0.0,0.0,0.0876288659793814
1015516,9689,0.0,0.0,0.0,0.0,0.943298969072165
1016514,7537,0.0,0.0,0.0,0.0,0.948453608247423
1016515,7413,0.0,0.0,0.0,0.0,0.0309278350515464
1016516,9689,0.0,0.0,0.0,0.0,0.81701030927835
1017514,7537,0.0,0.0,0.0,0.0,0.835051546391753
1017515,7413,0.0,0.0,0.0,0.0,0.0154639175257732
1017516,9689,-0.474226804123711,-0.474226804123711,-0.474226804123711,-0.474226804123711,0.469072164948454
1018514,7537,0.0,0.0,0.0,0.0,0.809278350515464
1018515,7413,0.0,0.0,0.0,0.0,0.175257731958763
1018516,9689,0.0,0.0,0.0,0.0,0.180412371134021
1019514,7537,0.0,0.0,0.0,0.0,0.979381443298969
1019515,7413,0.0,0.0,0.0,0.0,0.123711340206186
1019516,9689,0.0,0.0,0.0,0.0,0.0824742268041237
1020514,7537,0.0,0.0,0.0,0.0,0.855670103092783
1020515,7413,0.0,0.0,0.0,0.0,0.391752577319588
1020516,9689,0.0,0.0,0.0,0.0,0.185567010309278
1021514,7537,0.0,0.0,0.0,0.0,0.902061855670103
1021515,7413,0.0,0.0,0.0,0.0,0.376288659793814
1022515,7413,0.0,0.0,0.0,0.0,0.314432989690722
1023514,7537,-0.958762886597938,0.0,-0.958762886597938,-0.958762886597938,0.958762886597938
1023515,7413,0.0,0.0,0.0,0.0,0.206185567010309
1024514,7537,-0.917525773195876,-0.917525773195876,-0.917525773195876,-0.917525773195876,0.907216494845361
1024515,7413,0.0,0.0,0.0,0.0,0.242268041237113
1024516,9689,0.0,0.0,0.0,0.0,0.881443298969072
1025514,7537,0.0,0.0,-0.860824742268041,0.0,0.850515463917526
1025515,7413,0.0,0.0,0.0,0.0,0.365979381443299
1025516,9689,-0.45360824742268,-0.45360824742268,-0.45360824742268,-0.45360824742268,0.458762886597938
1026514,7537,0.0,-0.88659793814433,0.0,-0.88659793814433,0.876288659793814
1026515,7413,0.0,0.0,0.0,0.0,0.221649484536082
1026516,9689,0.0,0.0,0.0,0.0,0.319587628865979
1027515,7413,0.0,0.0,0.0,0.0,0.0412371134020619
1027516,9689,-0.252577319587629,-0.252577319587629,0.0,0.0,0.231958762886598
1028515,7413,0.0,0.0,0.0,0.0,0.0592783505154639
2000514,7537,0.0,0.0,0.0,0.0,0.81701030927835
2000515,7537,0.0,0.0,0.0,0.0,0.969072164948454
2001514,7537,0.0,0.0,0.0,0.0,0.530927835051546
2001515,7537,0.0,0.0,0.0,0.0,0.994845360824742
2002515,7537,0.0,0.0,0.0,0.0,0.896907216494845
2002516,9689,-0.463917525773196,-0.463917525773196,-0.463917525773196,-0.463917525773196,0.845360824742268
2003514,7537,0.0,0.0,0.0,0.0,0.65979381443299
2003515,7537,0.0,0.0,0.0,0.0,0.865979381443299
2003516,9689,-0.469072164948454,-0.469072164948454,-0.469072164948454,-0.469072164948454,0.912371134020619
2004514,7537,0.0,0.0,0.0,0.0,0.654639175257732
2004515,7537,-0.43298969072165,-0.43298969072165,-0.43298969072165,-0.43298969072165,0.422680412371134
2004516,9689,-0.95360824742268,-0.95360824742268,0.0,0.0,0.95360824742268
2005514,7537,0.0,0.0,0.0,-0.654639175257732,0.639175257731959
