,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,0.221649484536082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,1.056701030927835,0.221649484536082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737113402061856,0.0,0.0
"(7413, 'dyn2')",3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,3.1649484536082473,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,1.876288659793814,0.221649484536082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",26.94072164948453,8.09020618556701,25.96649484536082,25.96649484536082,22.347938144329895,10.141752577319588,10.141752577319588,9.54381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,3.201030927835051,2.159793814432989,0.494845360824742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193298969072165,0.0,0.0
"(7537, 'dyn1')",26.94072164948453,8.09020618556701,25.96649484536082,25.96649484536082,22.347938144329895,10.141752577319588,10.141752577319588,9.54381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,2.56701030927835,0.9329896907216491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938144329896907,0.0,0.0
"(7537, 'dyn2')",26.94072164948453,8.09020618556701,25.96649484536082,25.96649484536082,22.347938144329895,10.141752577319588,10.141752577319588,9.54381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,3.201030927835051,0.9329896907216491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938144329896907,0.0,0.0
"(7537, 'dyn3')",26.94072164948453,8.09020618556701,25.96649484536082,25.96649484536082,22.347938144329895,10.141752577319588,10.141752577319588,9.54381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,4.979381443298969,2.2216494845360817,0.654639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525773195876288,0.0,0.0
"(9689, 'dyne')",12.881443298969074,8.577319587628867,9.742268041237114,7.768041237113403,5.355670103092784,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,2.979381443298971,2.030927835051548,0.4175257731958767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",12.881443298969074,8.577319587628867,9.742268041237114,7.768041237113403,5.355670103092784,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,2.979381443298971,2.030927835051548,0.5979381443298977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",12.881443298969074,8.577319587628867,9.742268041237114,7.768041237113403,5.355670103092784,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,3.8402061855670118,2.804123711340208,1.1443298969072175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675257731958763,0.0,0.0
"(9689, 'dyn3')",12.881443298969074,8.577319587628867,9.742268041237114,7.768041237113403,5.355670103092784,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,4.4896907216494855,3.603092783505156,2.7422680412371148,0.7731958762886606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675257731958763,0.0,0.0
