,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,0.128865979381443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,0.902061855670103,0.128865979381443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814432989690722,0.0,0.0
"(7413, 'dyn2')",3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,3.221649484536083,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,1.6391752577319592,0.128865979381443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",29.216494845360828,8.904639175257733,28.23711340206186,28.23711340206186,24.52061855670103,10.976804123711341,10.976804123711341,10.162371134020622,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,3.072164948453609,2.051546391752578,0.422680412371134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654639175257733,0.0,0.0
"(7537, 'dyn1')",29.216494845360828,8.904639175257733,28.23711340206186,28.23711340206186,24.52061855670103,10.976804123711341,10.976804123711341,10.162371134020622,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,2.453608247422681,0.8711340206185569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262886597938145,0.0,0.0
"(7537, 'dyn2')",29.216494845360828,8.904639175257733,28.23711340206186,28.23711340206186,24.52061855670103,10.976804123711341,10.976804123711341,10.162371134020622,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,3.072164948453609,0.8711340206185569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262886597938145,0.0,0.0
"(7537, 'dyn3')",29.216494845360828,8.904639175257733,28.23711340206186,28.23711340206186,24.52061855670103,10.976804123711341,10.976804123711341,10.162371134020622,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,4.788659793814435,2.1649484536082477,0.6752577319587629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2061855670103099,0.0,0.0
"(9689, 'dyne')",13.170103092783505,8.52061855670103,9.634020618556702,7.659793814432989,5.100515463917525,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,2.7551546391752577,1.8737113402061856,0.3505154639175255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",13.170103092783505,8.52061855670103,9.634020618556702,7.659793814432989,5.100515463917525,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,2.7551546391752577,1.8737113402061856,0.4871134020618555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",13.170103092783505,8.52061855670103,9.634020618556702,7.659793814432989,5.100515463917525,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,3.5798969072164946,2.5902061855670104,1.0231958762886595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768041237113402,0.0,0.0
"(9689, 'dyn3')",13.170103092783505,8.52061855670103,9.634020618556702,7.659793814432989,5.100515463917525,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,4.203608247422681,3.3530927835051543,2.5283505154639174,0.6520618556701026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768041237113402,0.0,0.0
