BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,0.0,0.0,0.0,0.0,0.0360824742268041
1001514,7537,0.84020618556701,0.84020618556701,0.84020618556701,0.84020618556701,0.84020618556701
1001515,7537,0.247422680412371,0.247422680412371,0.247422680412371,0.247422680412371,0.247422680412371
1002514,7537,0.721649484536082,0.721649484536082,0.721649484536082,0.721649484536082,0.721649484536082
1003514,7537,0.922680412371134,0.922680412371134,0.922680412371134,0.922680412371134,0.922680412371134
1003515,7537,0.154639175257732,0.154639175257732,0.154639175257732,0.154639175257732,0.154639175257732
1004515,7537,0.164948453608247,0.164948453608247,0.164948453608247,0.164948453608247,0.164948453608247
1005514,7537,0.93298969072165,0.93298969072165,0.93298969072165,0.93298969072165,0.93298969072165
1005515,7413,0.0,0.0,0.0,0.0,0.0567010309278351
1006514,7537,0.829896907216495,0.829896907216495,0.829896907216495,0.829896907216495,0.829896907216495
1006515,7537,0.0,0.0,0.0,0.0,0.149484536082474
1007515,7537,0.0,0.0,0.0,0.0,0.0979381443298969
1008514,7537,0.824742268041237,0.824742268041237,0.824742268041237,0.824742268041237,0.824742268041237
1008515,7537,0.0,0.0,0.0,0.0,0.257731958762887
1008516,9689,0.324742268041237,0.324742268041237,0.324742268041237,0.324742268041237,0.324742268041237
1009515,7537,0.283505154639175,0.283505154639175,0.283505154639175,0.283505154639175,0.283505154639175
1009516,9689,0.0,0.0,0.0,0.0,0.34020618556701
1010514,7537,-1.0,-1.0,-1.0,-1.0,1.0
1010515,7537,0.252577319587629,0.252577319587629,0.252577319587629,0.252577319587629,0.252577319587629
1011514,7537,0.974226804123711,0.974226804123711,0.974226804123711,0.974226804123711,0.974226804123711
1011515,7537,0.190721649484536,0.190721649484536,0.190721649484536,0.190721649484536,0.190721649484536
1011516,9689,0.525773195876289,0.525773195876289,0.525773195876289,0.525773195876289,0.525773195876289
1012514,7537,0.95360824742268,-0.95360824742268,0.95360824742268,0.95360824742268,0.95360824742268
1012515,7537,0.0,0.0,0.0,0.0,0.11340206185567
1012516,9689,0.582474226804124,0.582474226804124,0.582474226804124,0.582474226804124,0.582474226804124
1013514,7537,0.731958762886598,0.731958762886598,0.731958762886598,0.731958762886598,0.731958762886598
1013515,7537,0.180412371134021,0.180412371134021,0.180412371134021,0.180412371134021,0.180412371134021
1013516,9689,0.634020618556701,0.634020618556701,0.634020618556701,0.634020618556701,0.634020618556701
1014514,7537,0.969072164948454,0.969072164948454,0.969072164948454,0.969072164948454,0.969072164948454
1014515,7537,0.0,0.0,0.0,0.0,0.123711340206186
1014516,9689,0.623711340206186,0.623711340206186,0.623711340206186,0.623711340206186,0.623711340206186
1015515,7413,0.0,0.0,0.0,0.0,0.0902061855670103
1015516,9689,0.644329896907217,0.644329896907217,0.644329896907217,0.644329896907217,0.644329896907217
1016514,7537,0.958762886597938,0.958762886597938,0.958762886597938,0.958762886597938,0.958762886597938
1016515,7413,0.0,0.0,0.0,0.0,0.0257731958762887
1016516,9689,0.443298969072165,0.443298969072165,0.443298969072165,0.443298969072165,0.443298969072165
1017514,7537,0.798969072164949,0.798969072164949,0.798969072164949,0.798969072164949,0.798969072164949
1017515,7413,0.0,0.0,0.0,0.0,0.0154639175257732
1017516,9689,0.422680412371134,0.422680412371134,0.422680412371134,0.422680412371134,0.422680412371134
1018514,7537,0.716494845360825,0.716494845360825,0.716494845360825,0.716494845360825,0.716494845360825
1018515,7413,0.0,0.0,0.0,0.0,0.219072164948454
1018516,9689,0.0,0.0,0.0,0.0,0.231958762886598
1019514,7537,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227,0.984536082474227
1019515,7413,0.0,0.0,0.0,0.0,0.118556701030928
1019516,9689,0.0,0.0,0.0,0.0,0.128865979381443
1020514,7537,0.994845360824742,0.994845360824742,0.994845360824742,-0.994845360824742,0.994845360824742
1020515,7413,0.0,0.0,0.0,0.0,0.548969072164949
1020516,9689,0.0,0.0,0.0,0.0,0.208762886597938
1021514,7537,0.835051546391753,0.835051546391753,0.835051546391753,0.835051546391753,0.835051546391753
1021515,7413,0.0,0.0,0.0,0.0,0.520618556701031
1022515,7413,0.0,0.0,0.0,0.0,0.412371134020619
1023514,7537,0.963917525773196,0.963917525773196,0.963917525773196,0.963917525773196,0.963917525773196
1023515,7413,0.0,0.0,0.0,0.0,0.291237113402062
1024514,7537,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969,0.979381443298969
