,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,1.742268041237113,0.556701030927835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,2.603092783505154,1.742268041237113,1.036082474226804,0.556701030927835,0.314432989690722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn2')",3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,1.036082474226804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,3.5257731958762877,1.742268041237113,0.556701030927835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,30.283505154639176,28.37113402061856,26.39690721649485,23.448453608247423,20.582474226804127,17.804123711340207,15.11340206185567,12.396907216494848,7.1340206185567006,2.9948453608247423,0.8505154639175259,0.0,0.0
"(7537, 'dyn1')",32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,29.340206185567016,26.39690721649485,23.448453608247423,20.582474226804127,17.804123711340207,15.11340206185567,11.494845360824744,7.984536082474227,4.824742268041237,2.5824742268041234,0.5773195876288659,0.0,0.0
"(7537, 'dyn2')",32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,30.283505154639176,28.37113402061856,24.43814432989691,20.582474226804127,16.871134020618555,13.314432989690724,9.721649484536083,6.262886597938143,3.618556701030928,1.84020618556701,0.5773195876288659,0.0,0.0
"(7537, 'dyn3')",32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,32.22164948453609,29.237113402061862,26.298969072164947,23.40721649484536,18.690721649484534,14.123711340206187,9.690721649484537,5.5103092783505145,3.582474226804123,2.2010309278350513,1.1546391752577319,0.27319587628866,0.0,0.0
"(9689, 'dyne')",11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,10.231958762886597,8.690721649484535,7.314432989690721,5.371134020618556,3.716494845360824,2.072164948453608,0.6546391752577321,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,10.231958762886597,8.690721649484535,7.314432989690721,5.93298969072165,4.814432989690721,3.716494845360824,2.639175257731958,1.479381443298969,0.6546391752577321,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,10.953608247422679,10.231958762886597,8.690721649484535,7.314432989690721,5.93298969072165,4.814432989690721,3.716494845360824,2.639175257731958,1.479381443298969,0.6546391752577321,0.0,0.0,0.0
"(9689, 'dyn3')",11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,11.788659793814432,10.953608247422679,10.18041237113402,9.412371134020615,8.685567010309276,7.963917525773197,7.252577319587629,6.587628865979382,4.72680412371134,3.015463917525773,1.479381443298969,0.283505154639175,0.0,0.0
