BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,-0.45360824742268,-0.45360824742268,-0.45360824742268,-0.45360824742268,0.43298969072165
1001514,7537,-0.762886597938144,-0.762886597938144,-0.762886597938144,-0.762886597938144,0.731958762886598
1001515,7537,-0.505154639175258,-0.505154639175258,-0.505154639175258,-0.505154639175258,0.494845360824742
1002514,7537,0.0,0.0,0.0,0.0,0.798969072164949
1003514,7537,0.0,0.0,0.0,0.0,0.979381443298969
1003515,7537,-0.95360824742268,-0.95360824742268,-0.95360824742268,-0.95360824742268,0.95360824742268
1004515,7537,0.0,0.0,0.0,0.0,0.948453608247423
1005514,7537,0.0,0.0,0.0,0.0,0.974226804123711
1005515,7413,0.0,0.0,0.0,0.0,0.783505154639175
1006514,7537,0.0,0.0,0.0,0.0,0.93298969072165
1006515,7537,0.0,0.0,0.0,0.0,0.525773195876289
1007515,7537,0.0,0.0,0.0,0.0,0.123711340206186
1008514,7537,0.0,0.0,0.0,0.0,0.989690721649485
1008515,7537,0.0,0.0,0.0,0.0,0.335051546391753
1008516,9689,-0.391752577319588,-0.391752577319588,-0.391752577319588,-0.391752577319588,0.396907216494845
1009515,7537,-0.93298969072165,-0.93298969072165,-0.93298969072165,-0.93298969072165,0.927835051546392
1009516,9689,-0.27319587628866,0.0,-0.27319587628866,-0.27319587628866,0.268041237113402
1010514,7537,0.0,0.0,0.0,0.0,0.88659793814433
1010515,7537,-0.917525773195876,-0.917525773195876,-0.917525773195876,-0.917525773195876,0.912371134020619
1011514,7537,0.0,0.0,0.0,0.0,0.443298969072165
1011515,7537,-0.706185567010309,-0.706185567010309,-0.706185567010309,-0.706185567010309,0.701030927835051
1011516,9689,0.0,0.0,0.0,0.0,0.68298969072165
1012514,7537,0.0,0.0,0.0,0.0,0.381443298969072
1012515,7537,0.0,0.0,0.0,0.0,0.15979381443299
1012516,9689,0.0,0.0,0.0,0.0,0.463917525773196
1013514,7537,-0.639175257731959,-0.639175257731959,-0.639175257731959,-0.639175257731959,0.634020618556701
1013515,7537,-0.530927835051546,-0.530927835051546,-0.530927835051546,-0.530927835051546,0.520618556701031
1013516,9689,-0.77319587628866,-0.77319587628866,-0.77319587628866,-0.77319587628866,0.762886597938144
1014514,7537,0.0,0.0,0.0,0.0,0.891752577319588
1014515,7537,0.0,0.0,0.0,-0.752577319587629,0.747422680412371
1014516,9689,0.0,-0.984536082474227,-0.984536082474227,-0.984536082474227,0.984536082474227
1015515,7413,0.0,0.0,0.0,0.0,0.345360824742268
1015516,9689,-0.963917525773196,-0.963917525773196,-0.963917525773196,-0.963917525773196,0.958762886597938
1016514,7537,0.0,0.0,0.0,0.0,0.881443298969072
1016515,7413,0.0,0.0,0.0,0.0,0.458762886597938
1016516,9689,0.0,0.0,0.0,0.0,0.716494845360825
1017514,7537,0.0,0.0,0.0,-0.814432989690722,0.804123711340206
