,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"(7413, 'dyne')",3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,0.319587628865979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn1')",3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.164948453608247,0.319587628865979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855670103092783,0.0,0.0
"(7413, 'dyn2')",3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7413, 'dyn3')",3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,3.6237113402061842,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,1.9896907216494841,0.319587628865979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(7537, 'dyne')",30.801546391752577,9.842783505154639,29.806701030927837,29.806701030927837,26.06958762886598,11.853092783505156,11.853092783505156,10.904639175257731,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,3.592783505154638,2.396907216494845,0.56701030927835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726804123711341,0.0,0.0
"(7537, 'dyn1')",30.801546391752577,9.842783505154639,29.806701030927837,29.806701030927837,26.06958762886598,11.853092783505156,11.853092783505156,10.904639175257731,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,2.891752577319587,1.0876288659793811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247422680412372,0.0,0.0
"(7537, 'dyn2')",30.801546391752577,9.842783505154639,29.806701030927837,29.806701030927837,26.06958762886598,11.853092783505156,11.853092783505156,10.904639175257731,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,3.592783505154638,1.0876288659793811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247422680412372,0.0,0.0
"(7537, 'dyn3')",30.801546391752577,9.842783505154639,29.806701030927837,29.806701030927837,26.06958762886598,11.853092783505156,11.853092783505156,10.904639175257731,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,5.432989690721649,2.6391752577319583,0.8505154639175261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195876288659794,0.0,0.0
"(9689, 'dyne')",14.24484536082474,9.536082474226802,10.680412371134018,8.72680412371134,6.118556701030927,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,3.536082474226804,2.402061855670103,0.5927835051546391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn1')",14.24484536082474,9.536082474226802,10.680412371134018,8.72680412371134,6.118556701030927,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,3.536082474226804,2.402061855670103,0.845360824742268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(9689, 'dyn2')",14.24484536082474,9.536082474226802,10.680412371134018,8.72680412371134,6.118556701030927,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,4.432989690721649,3.242268041237113,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762886597938144,0.0,0.0
"(9689, 'dyn3')",14.24484536082474,9.536082474226802,10.680412371134018,8.72680412371134,6.118556701030927,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,5.201030927835051,4.298969072164947,3.402061855670103,1.1391752577319592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762886597938144,0.0,0.0
